"";"p_sr";"p_mr";"p_pr";"p_ft";"p_rf";"nn"
"1697";14897,7171799734;15231,7919222806;14419,5613205905;11254,1980058178;12518,6112335927;-0,622068701188732
"1698";32471,9565551511;60142,9168920778;38110,9677156658;80588,4320458424;56768,1567302641;1,50118637872689
"1699";24940,139680075;19294,0820555184;25911,598978832;11254,1980058178;21495,9952811797;0,170735303943474
"1700";25278,2345709117;42683,4554133173;26412,3625743326;43289,9607364112;32934,8529558985;0,166931269691521
"1701";21592,6655133744;11238,3444491113;21291,8690083808;5430,53668227666;20146,284330047;-0,135012381434761
"1702";13223,9800966231;17136,2911755061;13317,7169590854;11719,6484549964;9068,66390037881;-0,702286307146611
"1703";16013,5419022069;7584,76549276151;15304,088695771;5430,53668227666;14185,2249047646;-0,567507290304752
"1704";14897,7171799734;14518,1564900884;14419,5613205905;11719,6484549964;12518,6112335927;-0,625013016753196
"1705";15678,7944855368;24073,4006592128;15026,6148312354;23024,2258547008;13526,7786513206;1,39106535900142
"1706";18245,1913466739;16078,9195506433;17404,9265473468;23880,0760361371;17142,5483547113;-0,00600192784692948
"1707";16683,036735547;29855,7764404928;15889,2907466429;23880,0760361371;20336,7928938012;0,0293733796193269
"1708";16013,5419022069;11781,0797818694;15304,088695771;11254,1980058178;14185,2249047646;-0,230499220316187
"1709";15455,6295410901;29439,3606778793;14847,3495173706;23880,0760361371;14578,1145018298;-0,0341806262933211
"1710";13781,8924577399;5434,0439625578;13653,9636075365;5430,53668227666;10577,2828184279;-0,665831451482036
"1711";11996,5729021663;-3333,84170398954;12691,9846362158;5430,53668227666;6665,4832704015;-0,967454481870421
"1712";17129,3666244404;10932,5125397239;16301,2942617868;5430,53668227666;15494,3439398424;-0,49632724998548
"1713";28176,0313745521;23105,0016774032;30915,2318889295;22713,5640301003;70190,5209600137;0,770860403796116
"1714";22708,4902356079;16993,0254125558;22758,6934592063;11254,1980058178;20764,1511358199;0,324319324756823
"1715";12883,6535563419;25671,8971431181;13128,3078915377;22430,5430709877;7386,58800564474;-0,282430184789241
"1716";10361,8896840942;7851,06042329036;12114,0431916076;11719,6484549964;2414,6656;-0,428351766309403
"1717";15790,3769577602;28383,0860276837;15117,9689183868;23880,0760361371;15452,355460117;-0,240668640462373
"1718";11390,0328996546;7976,81804059073;12442,6401534603;11254,1980058178;5400,9244;-0,770877131541211
"1719";24940,139680075;19168,6708756117;25911,598978832;11254,1980058178;21495,9952811797;0,568332738822385
"1720";12666,0677355064;24530,0612034332;13013,5470279001;11719,6484549964;8410,63183514295;-0,290357003779359
"1721";31077,1756523592;35640,9174945736;35724,1580528024;43289,9607364112;55337,8728266804;2,6713320520462
"1722";17910,4439300039;19566,6981229018;17063,0340186685;23880,0760361371;15594,5567617521;0,258118796645288
"1723";14005,0574021866;12729,0659382427;13797,2687065552;11719,6484549964;10865,8712595731;-0,375324639938265
"1724";24940,139680075;19713,3492875928;25911,598978832;11254,1980058178;21495,9952811797;0,527287458188256
"1725";16236,7068466536;2593,92550539318;15494,7156007886;5430,53668227666;15222,1848350503;-0,531189883631633
"1726";19860,5819552986;18619,1328777308;19178,5022717196;23880,0760361371;32272,1993333333;-0,314791518452371
"1727";23146,4514390846;46333,6100234482;23355,3101478041;23880,0760361371;24481,91;0,569306207881168
"1728";11773,4079577196;-2894,62489335891;12595,5451689593;5430,53668227666;6903,5854957138;-0,756049567057929
"1729";21476,0506716538;45888,5563097093;21143,1627828728;23880,0760361371;36526,0124461591;2,1600329723229
"1730";19361,0160689074;11606,5707581779;18608,7340811599;11254,1980058178;17571,9750816846;-0,358636688347997
"1731";11996,5729021663;33275,2392223328;12691,9846362158;22430,5430709877;6665,4832704015;-0,24729783507374
"1732";19361,0160689074;9195,79619418457;18608,7340811599;5430,53668227666;17571,9750816846;-0,0148805808297155
"1733";21257,9180967044;24986,8372885399;20867,4142938934;23880,0760361371;24727,888425641;0,548297082604188
"1734";17129,3666244404;3552,70217708964;16301,2942617868;5430,53668227666;15494,3439398424;-0,493770634917659
"1735";19361,0160689074;23454,1326393951;18608,7340811599;23880,0760361371;17571,9750816846;0,330280864284614
"1736";21592,6655133744;20792,5453224173;21291,8690083808;23880,0760361371;20146,284330047;-0,21673161126983
"1737";30519,2632912425;25065,3479223978;34781,1243891618;22713,5640301003;28953,6839007238;1,12053598347966
"1738";12331,3203188363;4167,44575392641;12846,7669699837;11254,1980058178;6959,67941404732;-0,737784566911505
"1739";20476,8407911409;19131,7289920188;19906,4653919349;23880,0760361371;19296,3904735365;0,126195280326851
"1740";12666,0677355064;15862,3273320068;13013,5470279001;11719,6484549964;8410,63183514295;-0,41181432711679
"1741";17129,3666244404;16631,1043479424;16301,2942617868;11254,1980058178;15494,3439398424;-0,14600721777225
"1742";12108,1553743896;4570,57026061974;12742,235247892;11254,1980058178;7262,96386957435;-0,428289835472978
"1743";17664,9624911125;16037,7323449962;16818,1405948409;23880,0760361371;69012,8525;-0,47243362346842
"1744";16906,2016799937;7346,78013421129;16093,1389639388;11254,1980058178;16092,7770157874;-0,517895946259513
"1745";15455,6295410901;8822,575499814;14847,3495173706;11254,1980058178;14578,1145018298;-0,281643684259784
"1746";24127,4399018834;41035,5548412567;24731,7516282035;43289,9607364112;61873,076946342;0,461117492421517
"1747";27198,6581838534;71955,6812969064;29357,4720002597;80588,4320458424;34889,0257018004;2,54655691629293
"1748";13447,1450410698;23717,7290204391;13448,410172693;11719,6484549964;11084,4498204678;-0,394619846259147
"1749";20245,8650736386;22473,5998225035;19630,4328280115;23880,0760361371;24838,5900051308;-0,285565306697893
"1750";14897,7171799734;10096,8503846107;14419,5613205905;11719,6484549964;12518,6112335927;-0,129018285302799
"1751";23266,4025967247;20630,3721073149;23520,684912733;11254,1980058178;21030,6565142259;0,371287168009773
"1752";13447,1450410698;7024,92960639298;13448,410172693;11254,1980058178;11084,4498204678;-0,288714596365774
"1753";14339,8048188566;1378,13964242768;14021,505539342;5430,53668227666;13376,6852767182;-0,641896695301868
"1754";21986,1387851756;52816,8419094551;21800,1435784304;60105,607329181;47237,7235;0,251148634275711
"1755";13781,8924577399;9413,71291087754;13653,9636075365;11254,1980058178;10577,2828184279;-0,143828988911826
"1756";18245,1913466739;5267,6462729685;17404,9265473468;5430,53668227666;17142,5483547113;0,155733093515553
"1757";22708,4902356079;21704,6609500041;22758,6934592063;23880,0760361371;20764,1511358199;-0,0731161355504424
"1758";17129,3666244404;18830,3296195623;16301,2942617868;23880,0760361371;15494,3439398424;-0,144731777074313
"1759";15922,0442749838;18916,0085751386;15227,2316069621;23880,0760361371;30539,4533333333;-0,163238328834384
"1760";13781,8924577399;12666,6024091281;13653,9636075365;11719,6484549964;10577,2828184279;-0,167892170699046
"1761";17212,7187311912;7966,47026614659;16380,1348873945;11254,1980058178;8914,80113333333;-0,491342842305387
"1762";16013,5419022069;3028,88612861186;15304,088695771;5430,53668227666;14185,2249047646;-0,82997888069456
"1763";49665,6327505639;68034,2197068837;66373,8105103511;71359,6799292585;63292,6734318073;2,78060748232017
"1764";21592,6655133744;15928,2146513416;21291,8690083808;11254,1980058178;20146,284330047;-0,128520030834621
"1765";14339,8048188566;4148,15739197005;14021,505539342;5430,53668227666;13376,6852767182;-0,665259280062293
"1766";24940,139680075;21540,1245551147;25911,598978832;23880,0760361371;21495,9952811797;0,502563456359232
"1767";26877,1556066362;73363,9408040065;28853,2354998153;80588,4320458424;69428,1440061729;2,52553436389396
"1768";18803,1037077907;15324,0547050703;17994,6991251774;11254,1980058178;16743,3205788563;0,256029139915099
"1769";26167,5468745318;14135,9017274091;27755,7408891547;22713,5640301003;63797,4594215535;-0,163350607975249
"1770";18245,1913466739;26457,7130571045;17404,9265473468;23880,0760361371;17142,5483547113;0,217351299917615
"1771";16013,5419022069;16162,0272457665;15304,088695771;23880,0760361371;14185,2249047646;0,0260294407667681
"1772";24940,139680075;10414,6542117624;25911,598978832;5430,53668227666;21495,9952811797;0,708843887055707
"1773";21592,6655133744;16486,4309174791;21291,8690083808;11254,1980058178;20146,284330047;0,519763168390629
"1774";18803,1037077907;3647,03128214832;17994,6991251774;5430,53668227666;16743,3205788563;-0,0682206669541074
"1775";12666,0677355064;-232,57850977499;13013,5470279001;5430,53668227666;8410,63183514295;-0,725578513791328
"1776";14612,1664753066;32506,4071413372;14212,0647387175;22430,5430709877;15927,0106;-0,437260461798234
"1777";12275,5290827247;17139,8627873715;12820,1321807031;11719,6484549964;8005,24;-0,528794778673311
"1778";21592,6655133744;22464,9509637663;21291,8690083808;23880,0760361371;20146,284330047;0,233079590097388
"1779";15455,6295410901;2237,13970799092;14847,3495173706;5430,53668227666;14578,1145018298;-0,628810713069463
"1780";12554,485263283;-4066,40283359028;12956,6310139192;5430,53668227666;7281,19552794118;-0,414560214370063
"1781";24940,139680075;23835,5978574762;25911,598978832;23880,0760361371;21495,9952811797;0,780298847707269
"1782";78475,5496620988;64503,2328710882;61809,1687868378;37123,6514430203;66324,3873578;2,78365295166586
"1783";17129,3666244404;7001,27189876046;16301,2942617868;11254,1980058178;15494,3439398424;-0,777359947222928
"1784";13558,7275132932;1680,34003546834;13515,6657538545;11254,1980058178;11566,2870342129;-0,468414646658339
"1785";16236,7068466536;23257,3850777848;15494,7156007886;23880,0760361371;15222,1848350503;-0,276895816150195
"1786";12313,4671232806;-6560,49629135989;12838,2075402165;5430,53668227666;6529,68466666667;-0,970160289333162
"1787";14228,2223466333;9319,93670692947;13945,5310391403;11719,6484549964;10630,1802215608;-0,099793115804441
"1788";21592,6655133744;20230,6166947139;21291,8690083808;11254,1980058178;20146,284330047;-0,120702406674375
"1789";29403,438569009;22390,840345595;32919,39529383;22713,5640301003;31741,4232578638;0,872836958105345
"1790";13223,9800966231;22355,7923599705;13317,7169590854;11719,6484549964;9068,66390037881;-0,416029662120513
"1791";13893,4749299632;16253,3792091068;13724,9933771144;11719,6484549964;12523,3374416472;-0,394011285571353
"1792";18269,7394905631;24815,5160647817;17430,3555387371;23024,2258547008;25406,1992666667;0,214670978581691
"1793";21592,6655133744;24000,7287935307;21291,8690083808;23880,0760361371;20146,284330047;0,522817283947498
"1794";78475,5496620988;77029,2962981099;61809,1687868378;71359,6799292585;66324,3873578;2,7856400064998
"1795";15747,4734971903;19302,0999024007;15082,708119055;23880,0760361371;13078,2701666667;-0,0719053373344879
"1796";16013,5419022069;16910,5642338283;15304,088695771;23880,0760361371;14185,2249047646;-0,562839092377326
"1797";41677,5105135776;52717,325741441;54094,4211022304;43289,9607364112;34163,9872302159;2,66785951894394
"1798";17352,5315688871;10736,2320993068;16513,7066284166;23880,0760361371;16939,7006332395;0,0684833449620858
"1799";12833,4414438414;14381,7755117342;13101,3834566251;11719,6484549964;12227,0300666667;-0,731709192934433
"1800";11550,2430132729;-2044,44525723998;12504,5630529724;5430,53668227666;5699,05516562873;-0,765213050680791
"1801";16236,7068466536;9723,8941862667;15494,7156007886;11254,1980058178;15222,1848350503;-0,203118849380109
"1802";17129,3666244404;28958,783570515;16301,2942617868;23880,0760361371;15494,3439398424;0,129760412722006
"1803";11773,4079577196;6746,65595852863;12595,5451689593;11254,1980058178;6903,5854957138;-0,77195615310365
"1804";13781,8924577399;12584,7973091463;13653,9636075365;11719,6484549964;10577,2828184279;-0,669759778018082
"1805";24940,139680075;21935,519266692;25911,598978832;11254,1980058178;21495,9952811797;0,146763380735377
"1806";17263,2655911084;26661,9157259483;16428,2340342641;23024,2258547008;15732,03;0,138622427962024
"1807";15581,0482398692;15525,4668976758;14947,529712021;23880,0760361371;15002,944;-0,644662398035262
"1808";12331,3203188363;18421,7947525913;12846,7669699837;11719,6484549964;6959,67941404732;-0,241257399910053
"1809";21592,6655133744;24487,6089353645;21291,8690083808;11254,1980058178;20146,284330047;-0,15127153430173
"1810";21592,6655133744;33726,1458713338;21291,8690083808;23880,0760361371;20146,284330047;0,229558971418872
"1811";14540,6532688587;16535,692721691;14161,3312347402;11719,6484549964;8642,08533333333;-0,108874499624439
"1812";18151,5736524785;19848,8830896122;17308,3952231643;23880,0760361371;43938,5054057971;0,137241680076855
"1813";16683,036735547;8233,1779787289;15889,2907466429;11254,1980058178;20336,7928938012;0,132690987846388
"1814";27171,789124542;64685,1031089593;29315,1701804829;80588,4320458424;28662,8010843474;0,688480417286092
"1815";12641,0955782228;36268,8393229619;13000,6948443421;22430,5430709877;16085,0104;-0,293194105407943
"1816";15455,6295410901;-2116,72920338437;14847,3495173706;5430,53668227666;14578,1145018298;-0,601006286201309
"1817";24940,139680075;21010,4207243053;25911,598978832;5430,53668227666;21495,9952811797;0,137770172453992
"1818";19361,0160689074;10588,5018175682;18608,7340811599;5430,53668227666;17571,9750816846;-0,60460554438629
"1819";30519,2632912425;21575,411859489;34781,1243891618;22713,5640301003;28953,6839007238;0,603407589426582
"1820";10992,3306521561;-5404,56465386506;12301,3118770528;5430,53668227666;4643,14183254599;-0,780921657600131
"1821";13781,8924577399;13593,7253585262;13653,9636075365;11719,6484549964;10577,2828184279;-0,221969218823755
"1822";17129,3666244404;14121,3698268421;16301,2942617868;11254,1980058178;15494,3439398424;0,200434283936805
"1823";17129,3666244404;10684,5783547871;16301,2942617868;11254,1980058178;15494,3439398424;-0,259192668601422
"1824";22150,5778744912;20528,6415377473;22015,4943464518;23880,0760361371;21359,8183208295;0,290757880316285
"1825";26877,1556066362;68629,3249725634;28853,2354998153;80588,4320458424;69428,1440061729;2,53183981293521
"1826";17129,3666244404;1647,91982953995;16301,2942617868;5430,53668227666;15494,3439398424;-0,745811556906104
"1827";14897,7171799734;32438,3113898691;14419,5613205905;22430,5430709877;12518,6112335927;-0,301856662637348
"1828";14005,0574021866;14241,3060727771;13797,2687065552;11719,6484549964;10865,8712595731;-0,365710167553176
"1829";19361,0160689074;18476,792170519;18608,7340811599;23880,0760361371;17571,9750816846;0,196448441506844
"1830";19361,0160689074;9531,17430952657;18608,7340811599;5430,53668227666;17571,9750816846;-0,342678605249433
"1831";19855,382212093;32506,2481277632;19172,4767842184;23880,0760361371;32272,1993333333;-0,0460335190703443
"1832";11103,9131243795;1918,65107737109;12339,170921889;11254,1980058178;5680,83414577791;-0,778081564991038
"1833";15232,4645966434;14027,7462005178;14672,7163605651;23880,0760361371;12104,1893598605;-0,281824832043872
"1834";16571,4542633237;14804,9495302616;15788,9974218802;23880,0760361371;15956,4330124585;0,0968871675035976
"1835";19361,0160689074;11878,5637325421;18608,7340811599;11254,1980058178;17571,9750816846;-0,308732722708008
"1836";13781,8924577399;14303,968202211;13653,9636075365;11719,6484549964;10577,2828184279;-0,383369310033906
